"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","359","Check list info params for online orders history with {'page': 0, 'limit': 40, 'status': 'Cancel'}:","tests.api.sales.orders.online","Sat Mar 14 17:46:07 UTC 2026","passed","Sat Mar 14 17:46:07 UTC 2026","TestListInfo","test_history_positive","",""
"","990","Check list info params for online orders history with {'page': 0, 'limit': 40, 'status': 'All'}:","tests.api.sales.orders.online","Sat Mar 14 17:46:07 UTC 2026","passed","Sat Mar 14 17:46:08 UTC 2026","TestListInfo","test_history_positive","",""
"","711","Check contract for empty online orders history with status: Done","tests.api.sales.orders.online","Sat Mar 14 17:46:05 UTC 2026","broken","Sat Mar 14 17:46:06 UTC 2026","TestSchemeEmptyState","test_history_empty_state","",""
"","1009","Item name and id is similar","tests.api.sales.orders.online","Sat Mar 14 17:46:17 UTC 2026","passed","Sat Mar 14 17:46:18 UTC 2026","TestIdAndNameConsistency","test_history_positive","",""
"","979","Qnt param in each item equal qnt images","tests.api.sales.orders.online","Sat Mar 14 17:46:17 UTC 2026","passed","Sat Mar 14 17:46:17 UTC 2026","TestGoodsAndImageConsistency","test_history_positive","",""
"","823","Check contract for empty online orders history with status: All","tests.api.sales.orders.online","Sat Mar 14 17:46:04 UTC 2026","broken","Sat Mar 14 17:46:05 UTC 2026","TestSchemeEmptyState","test_history_empty_state","",""
"","762","Check each item from items has correct status with input status: Cancel","tests.api.sales.orders.online","Sat Mar 14 17:46:13 UTC 2026","passed","Sat Mar 14 17:46:13 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1163","All ids are unique","tests.api.sales.orders.online","Sat Mar 14 17:46:14 UTC 2026","passed","Sat Mar 14 17:46:15 UTC 2026","TestIdsUniqueness","test_history_positive","",""
"","1067","Quantity param in each item more than 0","tests.api.sales.orders.online","Sat Mar 14 17:46:17 UTC 2026","passed","Sat Mar 14 17:46:18 UTC 2026","TestQuantityParam","test_history_positive","",""
"","837","Check list info params for online orders history with {'page': 0, 'limit': 10, 'status': 'All'}:","tests.api.sales.orders.online","Sat Mar 14 17:46:08 UTC 2026","failed","Sat Mar 14 17:46:09 UTC 2026","TestListInfo","test_history_positive","",""
"","926","Check list info params for online orders history with {'page': 0, 'limit': 40, 'status': 'Done'}:","tests.api.sales.orders.online","Sat Mar 14 17:46:10 UTC 2026","passed","Sat Mar 14 17:46:11 UTC 2026","TestListInfo","test_history_positive","",""
"","923","Check quantity items for filled online orders history with status: Done","tests.api.sales.orders.online","Sat Mar 14 17:46:12 UTC 2026","passed","Sat Mar 14 17:46:12 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1007","Check sum qnt items from all pages","tests.api.sales.orders.online","Sat Mar 14 17:46:13 UTC 2026","passed","Sat Mar 14 17:46:14 UTC 2026","TestQntAllItemsViaPagination","test_history_positive","",""
