"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","346","Check contract for filled online orders history with status: Cancel","tests.api.sales.orders.online","Sat Mar 14 18:12:52 UTC 2026","passed","Sat Mar 14 18:12:52 UTC 2026","TestScheme","test_history_positive","",""
"","997","Check contract for empty online orders history with status: All","tests.api.sales.orders.online","Sat Mar 14 18:12:50 UTC 2026","broken","Sat Mar 14 18:12:51 UTC 2026","TestSchemeEmptyState","test_history_empty_state","",""
"","996","Each order price more than 0","tests.api.sales.orders.online","Sat Mar 14 18:13:00 UTC 2026","passed","Sat Mar 14 18:13:01 UTC 2026","TestOrderPrice","test_history_positive","",""
"","329","Item Data from Response equal data from DB","tests.api.sales.orders.online","Sat Mar 14 18:13:02 UTC 2026","passed","Sat Mar 14 18:13:03 UTC 2026","TestOrderDataEqualDataFromDB","test_history_positive","",""
"","1030","Qnt param in each item equal qnt images","tests.api.sales.orders.online","Sat Mar 14 18:13:01 UTC 2026","passed","Sat Mar 14 18:13:02 UTC 2026","TestGoodsAndImageConsistency","test_history_positive","",""
"","1090","Check each item from items has correct status with input status: All","tests.api.sales.orders.online","Sat Mar 14 18:12:56 UTC 2026","passed","Sat Mar 14 18:12:57 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1355","Each picture from orders isn't broken","tests.api.sales.orders.online","Sat Mar 14 18:13:00 UTC 2026","passed","Sat Mar 14 18:13:01 UTC 2026","TestOnlineOrdersImage","test_history_positive","",""
"","976","Check sum qnt items from all pages","tests.api.sales.orders.online","Sat Mar 14 18:12:58 UTC 2026","passed","Sat Mar 14 18:12:59 UTC 2026","TestQntAllItemsViaPagination","test_history_positive","",""
"","966","All items sorted by date","tests.api.sales.orders.online","Sat Mar 14 18:12:59 UTC 2026","passed","Sat Mar 14 18:13:00 UTC 2026","TestOrdersSorting","test_history_positive","",""
"","954","Check contract for filled online orders history with status: Done","tests.api.sales.orders.online","Sat Mar 14 18:12:51 UTC 2026","passed","Sat Mar 14 18:12:52 UTC 2026","TestScheme","test_history_positive","",""
"","317","Check list info params for online orders history with {'page': 2, 'limit': 10, 'status': 'All'}:","tests.api.sales.orders.online","Sat Mar 14 18:12:54 UTC 2026","passed","Sat Mar 14 18:12:55 UTC 2026","TestListInfo","test_history_positive","",""
"","975","Check sum qnt items from all pages","tests.api.sales.orders.online","Sat Mar 14 18:12:59 UTC 2026","passed","Sat Mar 14 18:13:00 UTC 2026","TestSellerConsistency","test_history_positive","",""
"","1025","All ids are unique","tests.api.sales.orders.online","Sat Mar 14 18:12:58 UTC 2026","passed","Sat Mar 14 18:12:59 UTC 2026","TestIdsUniqueness","test_history_positive","",""
"","916","Check list info params for online orders history with {'page': 0, 'limit': 40, 'status': 'Done'}:","tests.api.sales.orders.online","Sat Mar 14 18:12:55 UTC 2026","passed","Sat Mar 14 18:12:56 UTC 2026","TestListInfo","test_history_positive","",""
"","312","Check list info params for online orders history with {'page': 10, 'limit': 1, 'status': 'All'}:","tests.api.sales.orders.online","Sat Mar 14 18:12:55 UTC 2026","passed","Sat Mar 14 18:12:55 UTC 2026","TestListInfo","test_history_positive","",""
"","982","Item type belongs to one of the expected_types:","tests.api.sales.orders.online","Sat Mar 14 18:12:55 UTC 2026","passed","Sat Mar 14 18:12:56 UTC 2026","TestItemType","test_history_positive","",""
"","963","Item name and id are similar","tests.api.sales.orders.online","Sat Mar 14 18:13:02 UTC 2026","passed","Sat Mar 14 18:13:03 UTC 2026","TestIdAndNameConsistency","test_history_positive","",""
"","974","Quantity param in each item more than 0","tests.api.sales.orders.online","Sat Mar 14 18:13:01 UTC 2026","passed","Sat Mar 14 18:13:02 UTC 2026","TestQuantityParam","test_history_positive","",""
"","340","Check quantity items for filled online orders history with status: Cancel","tests.api.sales.orders.online","Sat Mar 14 18:12:57 UTC 2026","passed","Sat Mar 14 18:12:58 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","340","Check list info params for online orders history with {'page': 0, 'limit': 40, 'status': 'Cancel'}:","tests.api.sales.orders.online","Sat Mar 14 18:12:52 UTC 2026","passed","Sat Mar 14 18:12:52 UTC 2026","TestListInfo","test_history_positive","",""
