"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","362","test_list_info_params[limit_40_page_0_status_Cancel]","tests.api.sales.orders.online","Fri Mar 13 22:11:34 UTC 2026","passed","Fri Mar 13 22:11:35 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","945","test_items_type","tests.api.sales.orders.online","Fri Mar 13 22:11:34 UTC 2026","passed","Fri Mar 13 22:11:35 UTC 2026","TestOnlineOrdersType","test_history_positive","",""
"","932","test_quantity_items_for_each_status[limit=40_page_=0_status_All]","tests.api.sales.orders.online","Fri Mar 13 22:11:38 UTC 2026","passed","Fri Mar 13 22:11:38 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","985","test_list_info_params[limit_40_page_0_status_All]","tests.api.sales.orders.online","Fri Mar 13 22:11:32 UTC 2026","passed","Fri Mar 13 22:11:33 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","1505","test_scheme[limit=40_page=0_status_All]","tests.api.sales.orders.online","Fri Mar 13 22:11:31 UTC 2026","passed","Fri Mar 13 22:11:33 UTC 2026","TestOnlineOrdersScheme","test_history_positive","",""
"","940","test_ids_uniqueness_across_all_pages","tests.api.sales.orders.online","Fri Mar 13 22:11:43 UTC 2026","passed","Fri Mar 13 22:11:44 UTC 2026","TestOnlineOrdersIdsUniqueness","test_history_positive","",""
"","1035","test_order_goods_quantity","tests.api.sales.orders.online","Fri Mar 13 22:11:45 UTC 2026","passed","Fri Mar 13 22:11:46 UTC 2026","TestOnlineOrdersGoodsQuantity","test_history_positive","",""
"","945","test_date_sorting","tests.api.sales.orders.online","Fri Mar 13 22:11:43 UTC 2026","passed","Fri Mar 13 22:11:44 UTC 2026","TestOnlineOrdersDateSorting","test_history_positive","",""
"","331","test_list_info_params[limit_1_page_10_status_All]","tests.api.sales.orders.online","Fri Mar 13 22:11:34 UTC 2026","passed","Fri Mar 13 22:11:34 UTC 2026","TestOnlineOrdersListInfo","test_history_positive","",""
"","1056","test_quantity_items_for_each_status[limit=40_page_=0_status_Done]","tests.api.sales.orders.online","Fri Mar 13 22:11:38 UTC 2026","passed","Fri Mar 13 22:11:40 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","372","test_quantity_items_for_each_status[limit=40_page_=0_status_Cancel]","tests.api.sales.orders.online","Fri Mar 13 22:11:41 UTC 2026","passed","Fri Mar 13 22:11:42 UTC 2026","TestOnlineOrdersFilterStatus","test_history_positive","",""
"","1018","test_seller_and_type_consistency","tests.api.sales.orders.online","Fri Mar 13 22:11:42 UTC 2026","passed","Fri Mar 13 22:11:43 UTC 2026","TestOnlineOrdersSellerConsistency","test_history_positive","",""
